x,y,label
-0.22965949865710553,0.37553264673117626,1
-0.0312940255549373,-0.11074138744212358,0
0.3521295117676512,-0.6886666649015342,1
0.006733302915237709,0.03590649904198348,0
-0.11113998164516072,0.34911241153341405,1
0.13870258226028093,-0.23890549275148387,1
-0.16847604893618665,-0.2113545778949352,1
-0.8384944925295632,0.2852723287827086,1
0.8796738142934747,-0.00037889902690020974,1
0.2004744712782233,0.3853211841614618,1
0.02849054065676716,-0.055433809085766964,1
0.23290887756280856,-0.24977325930807975,1
0.9144224932573576,-0.3053863552542441,1
0.48731225159173963,0.7665792126977174,1
-0.18962174887344876,-0.34458078512822804,0
0.49954592430192457,0.010466360408249442,0
-0.6349838427490753,0.010444341356237584,0
0.38483251022263626,-0.1900166425877792,1
-0.14261364235536228,0.12491490284205241,1
0.07783555951675589,-0.7233941212722758,0
-0.5244737662300751,0.08857578310115263,1
0.6412689888043085,-0.18743470512960086,1
-0.5260704363664526,-0.35647134011717513,0
0.06544359369764834,-0.27131723239838446,1
-0.0074313043455882,-0.0031938672600035356,1
0.13406608685899957,-0.4176282746085994,0
0.13747051509527294,0.5677347126034497,1
0.39920981309006676,0.44469882243384934,1
0.6664464254300192,-0.30204040650274694,0
-0.6231661638001748,0.12207735802872995,0
0.1598828824400898,-0.009147496386298193,1
-0.5597248650746682,-0.16480270655144735,1
0.8576450776711996,-0.4619680281384453,0
-0.20166087076375847,-0.22851349525239095,1
0.216124545949899,0.3694341458635797,1
0.0002628320632159613,-0.6815300120626221,1
-0.7932940688685206,-0.3020666860235382,1
-0.09438152863128292,0.83452967699402,0
0.03516352698662503,-0.016185944338792668,1
-0.5625374433516176,-0.37222106715095776,0
-0.19950443794676867,-0.902335647384477,0
-0.459965078176714,0.3565355625111009,0
-0.09043566972257108,-0.26413354126490773,1
-0.08545686303796587,0.009749267988285213,0
-0.3672411274632979,0.5492891234028806,1
0.09705887990843654,-0.2150980447124196,0
0.1174763255039723,-0.007263141384668909,1
0.46284817972290515,-0.8583979454681565,0
