x,y,label
1.4331084941534822,0.25214243826333593,1
0.18653282498182264,0.7651054667799144,0
1.409814955253878,-0.4049952283048663,1
0.6713551232449293,0.711057766296069,0
1.3294017707502286,-0.20241262619230727,1
0.9777170093487878,0.14669248029000845,0
0.6632254063869711,-0.4062286579832861,1
1.898929793755308,0.24150655895761786,1
0.7605516969018024,-0.7575877704798104,1
-0.6371186361603469,0.600399875157834,0
2.285120418748973,0.024950710705889945,1
0.49537738933225317,-0.10338818941251482,1
0.21539131009395712,1.0842124733904008,0
1.472842678800459,-0.15678332136840023,1
-0.040048367467551915,-0.3412584666602254,1
0.2800385090050063,1.235711803184276,0
1.4825652411536545,-0.6203376752590088,1
0.6435587001691782,1.1890057780391052,0
-0.022617083029134996,1.0188014183450889,0
0.2752691307086611,-0.2125975883469544,1
-0.6554901747756783,0.8607982043601456,0
1.1452950727166802,-0.7162052345746919,1
0.14181401212628364,-0.033646725253179466,1
-0.8027170365930067,-0.03164768347178897,0
0.35751848698095623,0.4261190996883075,1
-0.03334074220240378,0.4384136804628516,1
0.9490533744233022,0.12056901206777429,0
0.4354430592429235,1.4277559934100452,0
-0.42721662826696916,0.6729189223229863,0
0.28074212017706335,-0.2635025846575,1
-0.30170597409553035,1.2055423641238776,0
-0.2560752166779461,-0.025890137799479934,1
-0.8204708539433037,0.5261480990768755,0
-0.6644255716046599,0.2571353540003748,0
1.1306139236807442,0.0598671136935373,0
-0.8779253378045792,0.37949413478297384,0
-0.2256981585229701,0.7075919328254541,0
1.2674853934796202,0.16894686168531892,0
-0.5306305252724548,0.3414654447404802,1
0.8947583323821304,0.4342983930633032,0
0.7368736813247156,-0.13823330694587327,1
1.8196350413862656,0.4171826926504746,1
0.44950980100899424,-0.09307199083719109,1
-0.46333986811632233,0.9161539464240883,0
0.1590276941801905,0.7492860644297243,0
-0.019166747592518674,0.3606811587703635,1
1.9019509317934,0.058278920398232195,1
0.12434742636185157,0.30043881856121757,1
-1.200868901477291,0.2932230745963922,0
0.15222271073263738,-0.23093157624470298,1
1.5477600234201603,-0.24177949143895147,1
-0.9459665104130046,1.1786758016094983,0
0.5382889034374849,0.8579415563398132,0
0.47366461880908595,0.8617681968809381,0
1.9488179239219399,-0.0992132702384323,1
-0.04650294473182612,0.2190679887524033,1
0.32442144891972985,0.09914974274928642,1
0.6281024593260115,0.42733706883709366,0
-0.33116557549052317,0.8388466732866464,0
-0.15433468725960747,0.8631704792173247,0
1.6951460676510877,-0.28409037937552617,1
0.28545302434793074,1.123808425157769,0
-0.9050679788432558,0.2912520700992889,0
1.9702495853718995,0.02483695270758224,1
1.396469668138391,-0.43089057934593544,1
1.0095737788263885,0.7412630860234144,0
1.460288041817381,-0.3710609349115135,1
-0.9670780143261154,0.5903699695579085,0
0.5835466675907395,-0.38345260743895154,1
0.7930620347824098,0.6675360119243987,0
1.8475300084661255,0.23148855764489537,1
-0.09945119737448108,1.0195097169219578,0
-0.005553900449351612,1.0136234458420723,0
0.6392809847180548,-0.013953612467090759,1
2.040509295301651,0.47433007464034405,1
-0.9017158202591111,0.8157422102574714,0
-0.02714466357248609,0.8043791105606732,0
1.9796109970125402,0.31330639454119064,1
-0.04243111142468246,0.6212023436243619,0
1.1922849675972245,0.581988471567368,0
1.2787906408537841,-0.12208329987106686,1
-0.8558161970106515,0.410351298162108,0
-0.9227745959665126,0.6356038052559968,0
